fecha,Distrito,incidente muerte,incidente lession,incidente simple,incidente total,año,mes,dia
2019-04-30,Corregimiento de San Antonio de Prado,0.0,20.0,5.0,0.0,2019,4,30
2019-04-30,Corregimiento de San Cristóbal,0.0,33.0,15.0,0.0,2019,4,30
2019-04-30,Corregimiento de San Sebastián de Palmitas,0.0,4.0,5.0,0.0,2019,4,30
2019-04-30,Corregimiento de Santa Elena,0.0,22.0,9.0,0.0,2019,4,30
2019-04-30,Doce de Octubre,0.0,73.0,20.0,0.0,2019,4,30
2019-04-30,El Poblado,1.0,110.0,243.0,354.0,2019,4,30
2019-04-30,Guayabal,0.0,110.0,125.0,0.0,2019,4,30
2019-04-30,La América,1.0,67.0,58.0,126.0,2019,4,30
2019-04-30,La Candelaria,2.0,346.0,437.0,785.0,2019,4,30
2019-04-30,Laureles Estadio,4.0,158.0,192.0,354.0,2019,4,30
2019-04-30,Manrique,0.0,47.0,27.0,0.0,2019,4,30
2019-04-30,Popular,0.0,28.0,6.0,0.0,2019,4,30
2019-04-30,Robledo,1.0,123.0,79.0,203.0,2019,4,30
2019-04-30,San Javier,0.0,35.0,12.0,0.0,2019,4,30
2019-04-30,Santa Cruz,1.0,30.0,10.0,41.0,2019,4,30
2019-04-30,Villa Hermosa,0.0,52.0,30.0,0.0,2019,4,30
2019-05-31,Aranjuez,1.0,128.0,63.0,192.0,2019,5,31
2019-05-31,Belén,0.0,126.0,132.0,0.0,2019,5,31
2019-05-31,Buenos Aires,0.0,81.0,54.0,0.0,2019,5,31
2019-05-31,Castilla,5.0,207.0,162.0,374.0,2019,5,31
2019-05-31,Corregimiento de Altavista,0.0,6.0,7.0,0.0,2019,5,31
2019-05-31,Corregimiento de San Antonio de Prado,0.0,14.0,11.0,0.0,2019,5,31
2019-05-31,Corregimiento de San Cristóbal,1.0,41.0,23.0,65.0,2019,5,31
2019-05-31,Corregimiento de San Sebastián de Palmitas,1.0,3.0,5.0,9.0,2019,5,31
2019-05-31,Corregimiento de Santa Elena,0.0,20.0,6.0,0.0,2019,5,31
2019-05-31,Doce de Octubre,0.0,54.0,22.0,0.0,2019,5,31
2019-05-31,El Poblado,1.0,117.0,272.0,390.0,2019,5,31
2019-05-31,Guayabal,2.0,138.0,144.0,284.0,2019,5,31
2019-05-31,La América,1.0,74.0,71.0,146.0,2019,5,31
2019-05-31,La Candelaria,6.0,373.0,478.0,857.0,2019,5,31
2019-05-31,Laureles Estadio,0.0,164.0,221.0,0.0,2019,5,31
2019-05-31,Manrique,0.0,58.0,20.0,0.0,2019,5,31
2019-05-31,Popular,1.0,39.0,16.0,56.0,2019,5,31
2019-05-31,Robledo,0.0,139.0,77.0,0.0,2019,5,31
2019-05-31,San Javier,0.0,36.0,17.0,0.0,2019,5,31
2019-05-31,Santa Cruz,0.0,25.0,13.0,0.0,2019,5,31
2019-05-31,Villa Hermosa,0.0,64.0,29.0,0.0,2019,5,31
2019-06-30,Aranjuez,3.0,159.0,70.0,232.0,2019,6,30
2019-06-30,Belén,1.0,105.0,136.0,242.0,2019,6,30
2019-06-30,Buenos Aires,1.0,80.0,48.0,129.0,2019,6,30
2019-06-30,Castilla,1.0,184.0,126.0,311.0,2019,6,30
2019-06-30,Corregimiento de Altavista,0.0,6.0,3.0,0.0,2019,6,30
2019-06-30,Corregimiento de San Antonio de Prado,0.0,20.0,15.0,0.0,2019,6,30
2019-06-30,Corregimiento de San Cristóbal,0.0,34.0,18.0,0.0,2019,6,30
2019-06-30,Corregimiento de San Sebastián de Palmitas,1.0,7.0,7.0,15.0,2019,6,30
2019-06-30,Corregimiento de Santa Elena,0.0,18.0,6.0,0.0,2019,6,30
2019-06-30,Doce de Octubre,1.0,58.0,30.0,89.0,2019,6,30
2019-06-30,El Poblado,2.0,126.0,192.0,320.0,2019,6,30
2019-06-30,Guayabal,3.0,117.0,141.0,261.0,2019,6,30
2019-06-30,La América,3.0,77.0,64.0,144.0,2019,6,30
2019-06-30,La Candelaria,5.0,318.0,426.0,749.0,2019,6,30
2019-06-30,Laureles Estadio,2.0,155.0,188.0,345.0,2019,6,30
2019-06-30,Manrique,0.0,72.0,22.0,0.0,2019,6,30
2019-06-30,Popular,0.0,44.0,11.0,0.0,2019,6,30
2019-06-30,Robledo,1.0,136.0,85.0,222.0,2019,6,30
2019-06-30,San Javier,0.0,29.0,20.0,0.0,2019,6,30
2019-06-30,Santa Cruz,0.0,38.0,18.0,0.0,2019,6,30
2019-06-30,Villa Hermosa,1.0,63.0,26.0,90.0,2019,6,30
2019-07-31,Aranjuez,2.0,154.0,56.0,212.0,2019,7,31
2019-07-31,Belén,2.0,167.0,148.0,317.0,2019,7,31
2019-07-31,Buenos Aires,1.0,102.0,57.0,160.0,2019,7,31
2019-07-31,Castilla,4.0,194.0,145.0,343.0,2019,7,31
2019-07-31,Corregimiento de Altavista,0.0,10.0,3.0,0.0,2019,7,31
2019-07-31,Corregimiento de San Antonio de Prado,0.0,29.0,14.0,0.0,2019,7,31
2019-07-31,Corregimiento de San Cristóbal,0.0,48.0,15.0,0.0,2019,7,31
2019-07-31,Corregimiento de San Sebastián de Palmitas,0.0,4.0,3.0,0.0,2019,7,31
2019-07-31,Corregimiento de Santa Elena,0.0,21.0,8.0,0.0,2019,7,31
2019-07-31,Doce de Octubre,0.0,60.0,18.0,0.0,2019,7,31
2019-07-31,El Poblado,2.0,171.0,225.0,398.0,2019,7,31
2019-07-31,Guayabal,4.0,149.0,148.0,301.0,2019,7,31
2019-07-31,La América,0.0,91.0,56.0,0.0,2019,7,31
2019-07-31,La Candelaria,6.0,413.0,419.0,838.0,2019,7,31
2019-07-31,Laureles Estadio,2.0,176.0,192.0,370.0,2019,7,31
2019-07-31,Manrique,3.0,93.0,23.0,119.0,2019,7,31
2019-07-31,Popular,1.0,44.0,20.0,65.0,2019,7,31
2019-07-31,Robledo,2.0,176.0,105.0,283.0,2019,7,31
2019-07-31,San Javier,0.0,48.0,19.0,0.0,2019,7,31
2019-07-31,Santa Cruz,1.0,36.0,15.0,52.0,2019,7,31
2019-07-31,Villa Hermosa,0.0,93.0,29.0,0.0,2019,7,31
2019-08-31,Aranjuez,1.0,171.0,79.0,251.0,2019,8,31
2019-08-31,Belén,0.0,184.0,132.0,0.0,2019,8,31
2019-08-31,Buenos Aires,0.0,128.0,52.0,0.0,2019,8,31
2019-08-31,Castilla,1.0,227.0,147.0,375.0,2019,8,31
2019-08-31,Corregimiento de Altavista,0.0,14.0,7.0,0.0,2019,8,31
2019-08-31,Corregimiento de San Antonio de Prado,0.0,25.0,13.0,0.0,2019,8,31
2019-08-31,Corregimiento de San Cristóbal,1.0,44.0,21.0,66.0,2019,8,31
2019-08-31,Corregimiento de San Sebastián de Palmitas,0.0,6.0,2.0,0.0,2019,8,31
2019-08-31,Corregimiento de Santa Elena,2.0,22.0,11.0,35.0,2019,8,31
2019-08-31,Doce de Octubre,0.0,59.0,20.0,0.0,2019,8,31
2019-08-31,El Poblado,2.0,206.0,272.0,480.0,2019,8,31
2019-08-31,Guayabal,1.0,173.0,158.0,332.0,2019,8,31
2019-08-31,La América,1.0,106.0,76.0,183.0,2019,8,31
2019-08-31,La Candelaria,8.0,429.0,469.0,906.0,2019,8,31
2019-08-31,Laureles Estadio,2.0,224.0,232.0,458.0,2019,8,31
2019-08-31,Manrique,0.0,106.0,19.0,0.0,2019,8,31
2019-08-31,Popular,1.0,43.0,16.0,60.0,2019,8,31
2019-08-31,Robledo,0.0,163.0,105.0,0.0,2019,8,31
2019-08-31,San Javier,0.0,63.0,14.0,0.0,2019,8,31
2019-08-31,Santa Cruz,0.0,45.0,16.0,0.0,2019,8,31
2019-08-31,Villa Hermosa,1.0,90.0,21.0,112.0,2019,8,31
2019-09-30,Aranjuez,3.0,178.0,63.0,244.0,2019,9,30
2019-09-30,Belén,1.0,196.0,132.0,329.0,2019,9,30
2019-09-30,Buenos Aires,0.0,106.0,47.0,0.0,2019,9,30
2019-09-30,Castilla,1.0,248.0,169.0,418.0,2019,9,30
2019-09-30,Corregimiento de Altavista,0.0,6.0,7.0,0.0,2019,9,30
2019-09-30,Corregimiento de San Antonio de Prado,0.0,19.0,13.0,0.0,2019,9,30
2019-09-30,Corregimiento de San Cristóbal,0.0,32.0,13.0,0.0,2019,9,30
2019-09-30,Corregimiento de San Sebastián de Palmitas,1.0,8.0,7.0,16.0,2019,9,30
2019-09-30,Corregimiento de Santa Elena,0.0,47.0,9.0,0.0,2019,9,30
2019-09-30,Doce de Octubre,1.0,62.0,20.0,83.0,2019,9,30
2019-09-30,El Poblado,0.0,169.0,227.0,0.0,2019,9,30
2019-09-30,Guayabal,4.0,200.0,123.0,327.0,2019,9,30
2019-09-30,La América,0.0,82.0,58.0,0.0,2019,9,30
2019-09-30,La Candelaria,7.0,445.0,458.0,910.0,2019,9,30
2019-09-30,Laureles Estadio,0.0,239.0,213.0,0.0,2019,9,30
2019-09-30,Manrique,0.0,102.0,18.0,0.0,2019,9,30
2019-09-30,Popular,0.0,49.0,13.0,0.0,2019,9,30
2019-09-30,Robledo,3.0,171.0,86.0,260.0,2019,9,30
2019-09-30,San Javier,0.0,60.0,14.0,0.0,2019,9,30
2019-09-30,Santa Cruz,0.0,39.0,12.0,0.0,2019,9,30
2019-09-30,Villa Hermosa,0.0,92.0,29.0,0.0,2019,9,30
2019-10-31,Aranjuez,2.0,156.0,66.0,224.0,2019,10,31
2019-10-31,Belén,1.0,201.0,129.0,331.0,2019,10,31
2019-10-31,Buenos Aires,0.0,103.0,60.0,0.0,2019,10,31
2019-10-31,Castilla,4.0,262.0,178.0,444.0,2019,10,31
2019-10-31,Corregimiento de Altavista,0.0,6.0,1.0,0.0,2019,10,31
2019-10-31,Corregimiento de San Antonio de Prado,1.0,31.0,13.0,45.0,2019,10,31
2019-10-31,Corregimiento de San Cristóbal,1.0,39.0,14.0,54.0,2019,10,31
2019-10-31,Corregimiento de San Sebastián de Palmitas,0.0,3.0,2.0,0.0,2019,10,31
2019-10-31,Corregimiento de Santa Elena,0.0,26.0,7.0,0.0,2019,10,31
2019-10-31,Doce de Octubre,0.0,61.0,18.0,0.0,2019,10,31
2019-10-31,El Poblado,1.0,179.0,253.0,433.0,2019,10,31
2019-10-31,Guayabal,1.0,181.0,128.0,310.0,2019,10,31
2019-10-31,La América,2.0,93.0,60.0,155.0,2019,10,31
2019-10-31,La Candelaria,5.0,456.0,507.0,968.0,2019,10,31
2019-10-31,Laureles Estadio,1.0,233.0,193.0,427.0,2019,10,31
2019-10-31,Manrique,0.0,114.0,27.0,0.0,2019,10,31
2019-10-31,Popular,0.0,36.0,11.0,0.0,2019,10,31
2019-10-31,Robledo,1.0,167.0,103.0,271.0,2019,10,31
2019-10-31,San Javier,0.0,61.0,14.0,0.0,2019,10,31
2019-10-31,Santa Cruz,0.0,47.0,18.0,0.0,2019,10,31
2019-10-31,Villa Hermosa,1.0,83.0,31.0,115.0,2019,10,31
2019-11-30,Aranjuez,1.0,170.0,82.0,253.0,2019,11,30
2019-11-30,Belén,2.0,157.0,150.0,309.0,2019,11,30
2019-11-30,Buenos Aires,1.0,110.0,49.0,160.0,2019,11,30
2019-11-30,Castilla,3.0,206.0,144.0,353.0,2019,11,30
2019-11-30,Corregimiento de Altavista,0.0,10.0,5.0,0.0,2019,11,30
2019-11-30,Corregimiento de San Antonio de Prado,0.0,34.0,10.0,0.0,2019,11,30
2019-11-30,Corregimiento de San Cristóbal,1.0,40.0,10.0,51.0,2019,11,30
2019-11-30,Corregimiento de San Sebastián de Palmitas,0.0,9.0,5.0,0.0,2019,11,30
2019-11-30,Corregimiento de Santa Elena,0.0,30.0,13.0,0.0,2019,11,30
2019-11-30,Doce de Octubre,1.0,62.0,27.0,90.0,2019,11,30
2019-11-30,El Poblado,2.0,158.0,216.0,376.0,2019,11,30
2019-11-30,Guayabal,2.0,162.0,139.0,303.0,2019,11,30
2019-11-30,La América,0.0,72.0,54.0,0.0,2019,11,30
2019-11-30,La Candelaria,4.0,451.0,417.0,872.0,2019,11,30
2019-11-30,Laureles Estadio,2.0,176.0,192.0,370.0,2019,11,30
2019-11-30,Manrique,0.0,95.0,26.0,0.0,2019,11,30
2019-11-30,Popular,0.0,48.0,9.0,0.0,2019,11,30
2019-11-30,Robledo,0.0,172.0,110.0,0.0,2019,11,30
2019-11-30,San Javier,0.0,48.0,14.0,0.0,2019,11,30
2019-11-30,Santa Cruz,0.0,47.0,18.0,0.0,2019,11,30
2019-11-30,Villa Hermosa,0.0,69.0,30.0,0.0,2019,11,30
2019-12-31,Aranjuez,3.0,178.0,83.0,264.0,2019,12,31
2019-12-31,Belén,0.0,191.0,146.0,0.0,2019,12,31
2019-12-31,Buenos Aires,1.0,108.0,62.0,171.0,2019,12,31
2019-12-31,Castilla,2.0,227.0,168.0,397.0,2019,12,31
2019-12-31,Corregimiento de Altavista,0.0,11.0,1.0,0.0,2019,12,31
2019-12-31,Corregimiento de San Antonio de Prado,1.0,27.0,14.0,42.0,2019,12,31
2019-12-31,Corregimiento de San Cristóbal,1.0,48.0,14.0,63.0,2019,12,31
2019-12-31,Corregimiento de San Sebastián de Palmitas,0.0,7.0,3.0,0.0,2019,12,31
2019-12-31,Corregimiento de Santa Elena,0.0,18.0,7.0,0.0,2019,12,31
2019-12-31,Doce de Octubre,0.0,91.0,26.0,0.0,2019,12,31
2019-12-31,El Poblado,3.0,148.0,210.0,361.0,2019,12,31
2019-12-31,Guayabal,3.0,198.0,146.0,347.0,2019,12,31
2019-12-31,La América,1.0,81.0,45.0,127.0,2019,12,31
2019-12-31,La Candelaria,3.0,414.0,429.0,846.0,2019,12,31
2019-12-31,Laureles Estadio,2.0,183.0,221.0,406.0,2019,12,31
2019-12-31,Manrique,1.0,127.0,26.0,154.0,2019,12,31
2019-12-31,Popular,1.0,49.0,18.0,68.0,2019,12,31
2019-12-31,Robledo,1.0,177.0,92.0,270.0,2019,12,31
2019-12-31,San Javier,0.0,67.0,26.0,0.0,2019,12,31
2019-12-31,Santa Cruz,1.0,39.0,19.0,59.0,2019,12,31
2019-12-31,Villa Hermosa,0.0,95.0,21.0,0.0,2019,12,31
2020-01-31,Aranjuez,1.0,133.0,68.0,202.0,2020,1,31
2020-01-31,Belén,0.0,163.0,95.0,0.0,2020,1,31
2020-01-31,Buenos Aires,0.0,113.0,49.0,0.0,2020,1,31
2020-01-31,Castilla,4.0,225.0,150.0,379.0,2020,1,31
2020-01-31,Corregimiento de Altavista,0.0,14.0,3.0,0.0,2020,1,31
2020-01-31,Corregimiento de San Antonio de Prado,1.0,32.0,10.0,43.0,2020,1,31
2020-01-31,Corregimiento de San Cristóbal,0.0,53.0,23.0,0.0,2020,1,31
2020-01-31,Corregimiento de San Sebastián de Palmitas,0.0,13.0,9.0,0.0,2020,1,31
2020-01-31,Corregimiento de Santa Elena,0.0,17.0,4.0,0.0,2020,1,31
2020-01-31,Doce de Octubre,0.0,84.0,21.0,0.0,2020,1,31
2020-01-31,El Poblado,1.0,175.0,172.0,348.0,2020,1,31
2020-01-31,Guayabal,0.0,148.0,134.0,0.0,2020,1,31
2020-01-31,La América,1.0,65.0,48.0,114.0,2020,1,31
2020-01-31,La Candelaria,4.0,402.0,356.0,762.0,2020,1,31
2020-01-31,Laureles Estadio,0.0,161.0,150.0,0.0,2020,1,31
2020-01-31,Manrique,0.0,83.0,22.0,0.0,2020,1,31
2020-01-31,Popular,0.0,50.0,15.0,0.0,2020,1,31
2020-01-31,Robledo,3.0,169.0,75.0,247.0,2020,1,31
2020-01-31,San Javier,0.0,58.0,12.0,0.0,2020,1,31
2020-01-31,Santa Cruz,0.0,40.0,13.0,0.0,2020,1,31
2020-01-31,Villa Hermosa,1.0,78.0,21.0,100.0,2020,1,31
2020-02-29,Aranjuez,0.0,173.0,68.0,0.0,2020,2,29
2020-02-29,Belén,1.0,174.0,144.0,319.0,2020,2,29
2020-02-29,Buenos Aires,0.0,100.0,54.0,0.0,2020,2,29
2020-02-29,Castilla,4.0,204.0,133.0,341.0,2020,2,29
2020-02-29,Corregimiento de Altavista,0.0,17.0,3.0,0.0,2020,2,29
2020-02-29,Corregimiento de San Antonio de Prado,0.0,24.0,22.0,0.0,2020,2,29
2020-02-29,Corregimiento de San Cristóbal,0.0,40.0,14.0,0.0,2020,2,29
2020-02-29,Corregimiento de San Sebastián de Palmitas,0.0,7.0,2.0,0.0,2020,2,29
2020-02-29,Corregimiento de Santa Elena,0.0,18.0,13.0,0.0,2020,2,29
2020-02-29,Doce de Octubre,0.0,60.0,31.0,0.0,2020,2,29
2020-02-29,El Poblado,2.0,156.0,218.0,376.0,2020,2,29
2020-02-29,Guayabal,3.0,169.0,134.0,306.0,2020,2,29
2020-02-29,La América,1.0,72.0,69.0,142.0,2020,2,29
2020-02-29,La Candelaria,10.0,406.0,363.0,779.0,2020,2,29
2020-02-29,Laureles Estadio,1.0,181.0,180.0,362.0,2020,2,29
2020-02-29,Manrique,0.0,120.0,25.0,0.0,2020,2,29
2020-02-29,Popular,0.0,63.0,16.0,0.0,2020,2,29
2020-02-29,Robledo,1.0,162.0,93.0,256.0,2020,2,29
2020-02-29,San Javier,0.0,46.0,30.0,0.0,2020,2,29
2020-02-29,Santa Cruz,0.0,56.0,16.0,0.0,2020,2,29
2020-02-29,Villa Hermosa,1.0,93.0,34.0,128.0,2020,2,29
2020-03-31,Aranjuez,1.0,97.0,50.0,148.0,2020,3,31
2020-03-31,Belén,1.0,115.0,73.0,189.0,2020,3,31
2020-03-31,Buenos Aires,0.0,95.0,32.0,0.0,2020,3,31
2020-03-31,Castilla,2.0,136.0,83.0,221.0,2020,3,31
2020-03-31,Corregimiento de Altavista,1.0,8.0,0.0,0.0,2020,3,31
2020-03-31,Corregimiento de San Antonio de Prado,0.0,21.0,15.0,0.0,2020,3,31
2020-03-31,Corregimiento de San Cristóbal,0.0,29.0,16.0,0.0,2020,3,31
2020-03-31,Corregimiento de San Sebastián de Palmitas,0.0,6.0,1.0,0.0,2020,3,31
2020-03-31,Corregimiento de Santa Elena,0.0,16.0,1.0,0.0,2020,3,31
2020-03-31,Doce de Octubre,0.0,66.0,20.0,0.0,2020,3,31
2020-03-31,El Poblado,0.0,141.0,112.0,0.0,2020,3,31
2020-03-31,Guayabal,0.0,103.0,66.0,0.0,2020,3,31
2020-03-31,La América,0.0,53.0,34.0,0.0,2020,3,31
2020-03-31,La Candelaria,5.0,257.0,205.0,467.0,2020,3,31
2020-03-31,Laureles Estadio,0.0,129.0,101.0,0.0,2020,3,31
2020-03-31,Manrique,1.0,57.0,17.0,75.0,2020,3,31
2020-03-31,Popular,0.0,53.0,6.0,0.0,2020,3,31
2020-03-31,Robledo,2.0,122.0,63.0,187.0,2020,3,31
2020-03-31,San Javier,0.0,31.0,10.0,0.0,2020,3,31
2020-03-31,Santa Cruz,0.0,22.0,12.0,0.0,2020,3,31
2020-03-31,Villa Hermosa,1.0,67.0,20.0,88.0,2020,3,31
2020-04-30,Aranjuez,0.0,48.0,14.0,0.0,2020,4,30
2020-04-30,Belén,1.0,49.0,22.0,72.0,2020,4,30
2020-04-30,Buenos Aires,1.0,37.0,10.0,48.0,2020,4,30
2020-04-30,Castilla,0.0,59.0,21.0,0.0,2020,4,30
2020-04-30,Corregimiento de Altavista,0.0,3.0,1.0,0.0,2020,4,30
2020-04-30,Corregimiento de San Antonio de Prado,0.0,11.0,7.0,0.0,2020,4,30
2020-04-30,Corregimiento de San Cristóbal,0.0,12.0,2.0,0.0,2020,4,30
2020-04-30,Corregimiento de San Sebastián de Palmitas,0.0,1.0,0.0,0.0,2020,4,30
2020-04-30,Corregimiento de Santa Elena,0.0,6.0,1.0,0.0,2020,4,30
2020-04-30,Doce de Octubre,0.0,22.0,5.0,0.0,2020,4,30
2020-04-30,El Poblado,2.0,50.0,21.0,73.0,2020,4,30
2020-04-30,Guayabal,0.0,41.0,18.0,0.0,2020,4,30
2020-04-30,La América,0.0,23.0,7.0,0.0,2020,4,30
2020-04-30,La Candelaria,0.0,105.0,46.0,0.0,2020,4,30
2020-04-30,Laureles Estadio,0.0,40.0,19.0,0.0,2020,4,30
2020-04-30,Manrique,0.0,12.0,13.0,0.0,2020,4,30
2020-04-30,Popular,0.0,20.0,4.0,0.0,2020,4,30
2020-04-30,Robledo,0.0,47.0,21.0,0.0,2020,4,30
2020-04-30,San Javier,0.0,11.0,2.0,0.0,2020,4,30
2020-04-30,Santa Cruz,1.0,15.0,5.0,21.0,2020,4,30
2020-04-30,Villa Hermosa,1.0,35.0,6.0,42.0,2020,4,30
2020-05-31,Aranjuez,1.0,71.0,21.0,93.0,2020,5,31
2020-05-31,Belén,3.0,95.0,40.0,138.0,2020,5,31
2020-05-31,Buenos Aires,2.0,62.0,24.0,88.0,2020,5,31
2020-05-31,Castilla,1.0,108.0,51.0,160.0,2020,5,31
2020-05-31,Corregimiento de Altavista,0.0,6.0,2.0,0.0,2020,5,31
2020-05-31,Corregimiento de San Antonio de Prado,1.0,19.0,10.0,30.0,2020,5,31
2020-05-31,Corregimiento de San Cristóbal,0.0,24.0,12.0,0.0,2020,5,31
2020-05-31,Corregimiento de San Sebastián de Palmitas,0.0,4.0,2.0,0.0,2020,5,31
2020-05-31,Corregimiento de Santa Elena,0.0,8.0,4.0,0.0,2020,5,31
2020-05-31,Doce de Octubre,1.0,27.0,12.0,40.0,2020,5,31
2020-05-31,El Poblado,1.0,73.0,46.0,120.0,2020,5,31
2020-05-31,Guayabal,1.0,73.0,45.0,119.0,2020,5,31
2020-05-31,La América,0.0,28.0,37.0,0.0,2020,5,31
2020-05-31,La Candelaria,4.0,203.0,103.0,310.0,2020,5,31
2020-05-31,Laureles Estadio,0.0,83.0,48.0,0.0,2020,5,31
2020-05-31,Manrique,0.0,70.0,18.0,0.0,2020,5,31
2020-05-31,Popular,0.0,34.0,10.0,0.0,2020,5,31
2020-05-31,Robledo,2.0,76.0,27.0,105.0,2020,5,31
2020-05-31,San Javier,0.0,37.0,6.0,0.0,2020,5,31
2020-05-31,Santa Cruz,0.0,25.0,12.0,0.0,2020,5,31
2020-05-31,Villa Hermosa,0.0,66.0,15.0,0.0,2020,5,31
2020-06-30,Aranjuez,2.0,97.0,47.0,146.0,2020,6,30
2020-06-30,Belén,0.0,87.0,59.0,0.0,2020,6,30
2020-06-30,Buenos Aires,1.0,73.0,36.0,110.0,2020,6,30
2020-06-30,Castilla,1.0,118.0,70.0,189.0,2020,6,30
2020-06-30,Corregimiento de Altavista,0.0,12.0,4.0,0.0,2020,6,30
2020-06-30,Corregimiento de San Antonio de Prado,1.0,20.0,10.0,31.0,2020,6,30
2020-06-30,Corregimiento de San Cristóbal,0.0,33.0,15.0,0.0,2020,6,30
2020-06-30,Corregimiento de San Sebastián de Palmitas,0.0,2.0,0.0,0.0,2020,6,30
2020-06-30,Corregimiento de Santa Elena,0.0,13.0,5.0,0.0,2020,6,30
2020-06-30,Doce de Octubre,0.0,40.0,16.0,0.0,2020,6,30
2020-06-30,El Poblado,1.0,95.0,69.0,165.0,2020,6,30
2020-06-30,Guayabal,0.0,103.0,56.0,0.0,2020,6,30
2020-06-30,La América,0.0,50.0,24.0,0.0,2020,6,30
2020-06-30,La Candelaria,3.0,231.0,198.0,432.0,2020,6,30
2020-06-30,Laureles Estadio,0.0,108.0,79.0,0.0,2020,6,30
2020-06-30,Manrique,0.0,63.0,21.0,0.0,2020,6,30
2020-06-30,Popular,0.0,43.0,7.0,0.0,2020,6,30
2020-06-30,Robledo,1.0,78.0,50.0,129.0,2020,6,30
2020-06-30,San Javier,0.0,31.0,15.0,0.0,2020,6,30
2020-06-30,Santa Cruz,0.0,26.0,5.0,0.0,2020,6,30
2020-06-30,Villa Hermosa,0.0,63.0,18.0,0.0,2020,6,30
2020-07-31,Aranjuez,0.0,85.0,25.0,0.0,2020,7,31
2020-07-31,Belén,1.0,83.0,60.0,144.0,2020,7,31
2020-07-31,Buenos Aires,0.0,81.0,24.0,0.0,2020,7,31
2020-07-31,Castilla,1.0,130.0,68.0,199.0,2020,7,31
2020-07-31,Corregimiento de Altavista,0.0,9.0,3.0,0.0,2020,7,31
2020-07-31,Corregimiento de San Antonio de Prado,0.0,9.0,8.0,0.0,2020,7,31
2020-07-31,Corregimiento de San Cristóbal,0.0,22.0,18.0,0.0,2020,7,31
2020-07-31,Corregimiento de San Sebastián de Palmitas,0.0,4.0,0.0,0.0,2020,7,31
2020-07-31,Corregimiento de Santa Elena,0.0,10.0,5.0,0.0,2020,7,31
2020-07-31,Doce de Octubre,1.0,35.0,20.0,56.0,2020,7,31
2020-07-31,El Poblado,0.0,92.0,67.0,0.0,2020,7,31
2020-07-31,Guayabal,3.0,104.0,74.0,181.0,2020,7,31
2020-07-31,La América,0.0,56.0,34.0,0.0,2020,7,31
2020-07-31,La Candelaria,7.0,214.0,175.0,396.0,2020,7,31
2020-07-31,Laureles Estadio,1.0,125.0,99.0,225.0,2020,7,31
2020-07-31,Manrique,0.0,66.0,11.0,0.0,2020,7,31
2020-07-31,Popular,0.0,34.0,9.0,0.0,2020,7,31
2020-07-31,Robledo,0.0,67.0,56.0,0.0,2020,7,31
2020-07-31,San Javier,0.0,26.0,13.0,0.0,2020,7,31
2020-07-31,Santa Cruz,0.0,23.0,15.0,0.0,2020,7,31
2020-07-31,Villa Hermosa,1.0,60.0,13.0,74.0,2020,7,31
2020-08-31,Aranjuez,4.0,93.0,34.0,131.0,2020,8,31
2020-08-31,Belén,2.0,85.0,51.0,138.0,2020,8,31
2020-08-31,Buenos Aires,0.0,68.0,28.0,0.0,2020,8,31
2020-08-31,Castilla,3.0,138.0,73.0,214.0,2020,8,31
2020-08-31,Corregimiento de Altavista,0.0,6.0,2.0,0.0,2020,8,31
2020-08-31,Corregimiento de San Antonio de Prado,0.0,19.0,17.0,0.0,2020,8,31
2020-08-31,Corregimiento de San Cristóbal,0.0,22.0,16.0,0.0,2020,8,31
2020-08-31,Corregimiento de San Sebastián de Palmitas,1.0,2.0,2.0,5.0,2020,8,31
2020-08-31,Corregimiento de Santa Elena,2.0,21.0,4.0,27.0,2020,8,31
2020-08-31,Doce de Octubre,1.0,34.0,15.0,50.0,2020,8,31
2020-08-31,El Poblado,2.0,105.0,69.0,176.0,2020,8,31
2020-08-31,Guayabal,1.0,94.0,64.0,159.0,2020,8,31
2020-08-31,La América,0.0,59.0,28.0,0.0,2020,8,31
2020-08-31,La Candelaria,2.0,236.0,207.0,445.0,2020,8,31
2020-08-31,Laureles Estadio,1.0,133.0,86.0,220.0,2020,8,31
2020-08-31,Manrique,0.0,63.0,12.0,0.0,2020,8,31
2020-08-31,Popular,0.0,36.0,7.0,0.0,2020,8,31
2020-08-31,Robledo,0.0,93.0,54.0,0.0,2020,8,31
2020-08-31,San Javier,1.0,27.0,20.0,48.0,2020,8,31
2020-08-31,Santa Cruz,0.0,30.0,11.0,0.0,2020,8,31
2020-08-31,Villa Hermosa,0.0,66.0,20.0,0.0,2020,8,31
2020-09-30,Aranjuez,3.0,132.0,48.0,183.0,2020,9,30
2020-09-30,Belén,0.0,115.0,77.0,0.0,2020,9,30
2020-09-30,Buenos Aires,1.0,75.0,46.0,122.0,2020,9,30
2020-09-30,Castilla,2.0,158.0,106.0,266.0,2020,9,30
2020-09-30,Corregimiento de Altavista,1.0,9.0,4.0,14.0,2020,9,30
2020-09-30,Corregimiento de San Antonio de Prado,0.0,32.0,7.0,0.0,2020,9,30
2020-09-30,Corregimiento de San Cristóbal,0.0,36.0,13.0,0.0,2020,9,30
2020-09-30,Corregimiento de San Sebastián de Palmitas,0.0,3.0,1.0,0.0,2020,9,30
2020-09-30,Corregimiento de Santa Elena,0.0,30.0,10.0,0.0,2020,9,30
